posting_date,internship_title,employment_type,work_mode,industry,location,company_name,company_size,company_age,linkedin_presence,website_available,domain_age_months,verification_status,stipend,unrealistic_salary_flag,payment_required,registration_fee,job_description_length,grammatical_errors,vague_description_score,urgency_score,keyword_spam_score,fake_certificate_offer,recruiter_experience_years,recruiter_email_type,suspicious_email_domain,recruiter_response_time_hours,social_media_presence,emotional_manipulation_score,phishing_language_score,trust_signal_score,fraud_score,is_fake_posting
2026-12-31,Backend Developer,Contract,Remote,Marketing,New York,Matthews Ltd,Small,28.0,1,1,326,1,18979.0,0,0,0,1193,4,35,84,45,0,0.4,Free,1,18.4,1,0,12,52.3,49.4,0
2026-12-31,Data Science Intern,Part-Time,Remote,AI,Sydney,Gordon-Green,Enterprise,17.0,0,1,217,1,45157.0,0,0,0,1852,5,32,9,34,0,9.7,Corporate,0,23.7,0,21,43,33.4,39.2,0
2026-12-31,Data Science Intern,Full-Time,Remote,Marketing,Berlin,Barnett Inc,Medium,28.0,0,0,329,1,33969.0,0,1,1218,1284,2,37,46,46,0,4.1,Corporate,0,29.4,0,9,30,36.8,94.8,1
2026-12-31,Cloud Engineer,Part-Time,Hybrid,Software,Singapore,Clark-Green,Startup,7.0,0,1,81,1,50842.0,0,0,0,1141,5,22,100,6,0,6.4,Corporate,0,17.5,1,68,17,67.7,24.6,0
2026-12-31,Data Science Intern,Internship,Remote,Marketing,Singapore,Brewer Group,Small,2.0,0,1,17,0,33900.0,0,0,0,1668,5,51,75,38,0,4.4,Corporate,0,15.8,1,23,0,54.6,42.2,0
2026-12-31,Backend Developer,Contract,Remote,AI,New York,Morris-Hebert,Startup,21.0,1,1,239,1,53380.0,0,1,3094,2987,2,50,62,24,0,8.7,Free,1,5.6,1,24,30,49.5,94.6,1
2026-12-31,Cybersecurity Analyst,Full-Time,Remote,AI,San Francisco,"Brady, Brown and Bolton",Medium,12.0,1,1,127,1,34781.0,0,0,0,1877,3,56,82,28,0,7.4,Free,1,18.7,1,39,0,55.3,47.8,0
2026-12-31,ML Engineer,Contract,Remote,AI,Berlin,Flores-Robinson,Startup,15.0,1,0,172,0,29193.0,0,0,0,1193,2,30,44,12,0,4.3,Corporate,0,43.2,0,50,47,45.3,38.6,0
2026-12-31,ML Engineer,Contract,Onsite,AI,San Francisco,"Brown, Trevino and Holmes",Medium,34.0,1,1,423,1,41600.0,0,0,0,1059,6,54,33,28,0,6.2,Corporate,0,19.5,0,54,6,57.0,20.9,0
2026-12-31,Cloud Engineer,Contract,Remote,EdTech,Berlin,Santiago-Jones,Enterprise,30.0,1,0,365,0,33551.0,0,0,0,2143,3,30,46,42,0,5.4,Corporate,0,3.3,1,0,0,60.3,31.9,0
2026-12-31,UI/UX Designer,Part-Time,Remote,Marketing,London,Bryan and Sons,Enterprise,21.0,1,1,267,1,26534.0,0,1,497,2567,4,0,27,21,0,3.2,Corporate,0,22.2,1,67,34,70.2,18.1,0
2026-12-31,Data Science Intern,Part-Time,Hybrid,Marketing,Dubai,Mason-Ramirez,Small,21.0,1,1,283,0,,0,0,0,2287,3,43,29,48,0,3.6,Corporate,0,17.4,1,9,0,56.1,32.5,0
2026-12-31,Data Science Intern,Full-Time,Onsite,EdTech,New York,Graham LLC,Enterprise,32.0,1,1,383,0,21490.0,0,0,0,1598,5,19,87,13,1,5.6,Free,1,1.0,1,6,44,44.8,59.4,1
2026-12-31,AI Research Intern,Part-Time,Remote,Healthcare,Berlin,Lawson Inc,Small,33.0,1,1,413,1,34552.0,0,0,0,1014,1,22,22,11,0,7.0,Free,1,23.9,1,0,1,44.4,15.7,0
2026-12-31,ML Engineer,Full-Time,Remote,EdTech,Singapore,Hughes Ltd,Startup,35.0,1,0,424,1,46998.0,0,0,0,1695,2,11,0,41,0,3.6,Corporate,0,24.8,1,18,21,56.6,26.4,0
2026-12-31,ML Engineer,Internship,Hybrid,Marketing,Berlin,Meadows-Stone,Small,23.0,1,1,305,0,49936.0,0,0,0,1201,2,18,48,11,0,0.0,Corporate,0,19.0,1,41,11,62.6,0.0,0
2026-12-31,ML Engineer,Full-Time,Hybrid,Software,New York,Oliver-Golden,Small,26.0,1,1,313,1,31559.0,0,0,0,2670,3,38,50,19,0,3.0,Corporate,0,1.0,1,37,29,51.3,24.8,0
2026-12-31,Cybersecurity Analyst,Contract,Remote,AI,Singapore,Hodges Ltd,Medium,14.0,0,1,172,0,20800.0,0,0,0,2383,7,22,81,0,0,0.2,Corporate,0,35.0,1,36,47,22.4,60.9,1
2026-12-31,Backend Developer,Full-Time,Remote,FinTech,San Francisco,"Malone, Morris and Bryant",Startup,8.0,1,1,112,1,46271.0,0,0,0,1377,3,0,0,44,0,8.1,Corporate,0,22.4,0,31,8,82.0,0.0,0
2026-12-31,AI Research Intern,Contract,Remote,Marketing,San Francisco,"Barnes, Medina and Jones",Startup,6.0,1,1,73,1,17813.0,0,0,0,1141,2,35,30,36,0,6.8,Free,1,5.4,1,1,5,50.6,24.4,0
2026-12-31,Backend Developer,Internship,Remote,Cybersecurity,San Francisco,"Morris, Garner and Steele",Medium,25.0,1,1,275,1,30029.0,0,0,0,1975,4,37,38,0,0,5.2,Corporate,0,32.4,1,24,8,56.9,19.8,0
2026-12-31,Cloud Engineer,Contract,Remote,AI,Dubai,Erickson-Hernandez,Enterprise,7.0,1,1,76,1,36221.0,0,0,0,2175,1,82,0,35,0,6.4,Corporate,0,18.9,1,54,24,50.9,28.1,0
2026-12-31,Cybersecurity Analyst,Contract,Onsite,FinTech,Toronto,"Bird, Smith and Harper",Small,37.0,1,1,474,0,35642.0,0,0,0,1224,4,60,41,8,0,7.2,Free,1,21.3,0,47,10,42.0,36.1,0
2026-12-31,AI Research Intern,Full-Time,Hybrid,Healthcare,Dubai,"White, Orozco and Nelson",Small,33.0,1,1,375,1,60871.0,0,1,1747,2268,4,27,62,0,0,7.9,Corporate,0,18.1,1,29,13,56.6,57.1,1
2026-12-31,UI/UX Designer,Internship,Remote,Marketing,New York,Chambers Ltd,Small,1.0,1,1,20,0,26261.0,0,0,0,1883,2,4,28,28,0,3.2,Corporate,0,3.7,0,35,42,54.3,25.0,0
2026-12-31,UI/UX Designer,Contract,Remote,E-Commerce,Sydney,Jensen Ltd,Small,17.0,1,1,202,1,27909.0,0,0,0,2211,1,26,59,54,0,5.2,Corporate,0,14.7,1,52,0,72.7,20.2,0
2026-12-31,Cloud Engineer,Contract,Remote,E-Commerce,Dubai,Marsh and Sons,Medium,24.0,1,0,312,1,2000.0,0,0,0,1736,2,28,84,20,0,3.7,Corporate,0,24.9,1,48,10,59.9,25.7,0
2026-12-31,UI/UX Designer,Part-Time,Hybrid,Gaming,San Francisco,Smith-Rodriguez,Medium,15.0,1,1,159,0,35817.0,0,0,0,2774,2,29,41,21,1,6.0,Free,1,21.3,1,36,32,46.5,51.8,1
2026-12-31,Cloud Engineer,Internship,Onsite,Healthcare,New York,"Price, Torres and House",Startup,20.0,1,1,249,1,45616.0,0,0,0,2010,5,39,61,19,1,6.4,Free,1,19.2,1,5,32,50.4,60.8,1
2026-12-31,Data Science Intern,Contract,Remote,FinTech,Berlin,Williams Inc,Medium,16.0,1,1,175,1,70103.0,0,0,0,831,3,77,60,0,0,7.4,Corporate,0,17.1,1,45,16,43.8,31.8,0
2026-12-31,Cybersecurity Analyst,Internship,Remote,E-Commerce,London,Ferguson-Morris,Startup,28.0,1,1,319,1,30848.0,0,0,0,2405,5,47,77,0,0,7.3,Corporate,0,27.5,0,40,12,56.8,18.7,0
2026-12-31,AI Research Intern,Part-Time,Onsite,Marketing,Bangalore,Cohen-Williams,Enterprise,8.0,1,1,80,0,54682.0,0,0,0,1920,4,49,39,52,0,5.6,Corporate,0,21.6,1,0,34,32.3,37.9,0
2026-12-31,AI Research Intern,Internship,Remote,E-Commerce,New York,"Rodriguez, Moss and Bradshaw",Enterprise,17.0,1,1,193,0,3887.0,0,0,0,1692,2,23,61,32,0,5.6,Corporate,0,2.8,1,26,47,26.8,54.5,1
2026-12-31,Cloud Engineer,Contract,Onsite,Gaming,San Francisco,Houston-Phillips,Small,26.0,0,1,312,0,26941.0,0,0,0,2081,4,52,77,33,0,5.7,Corporate,0,23.8,1,31,0,40.5,46.3,0
2026-12-31,Backend Developer,Part-Time,Onsite,Software,Berlin,Phillips Ltd,Startup,1.0,1,1,11,1,34134.0,0,0,0,1435,1,34,41,0,0,8.8,Corporate,0,18.0,1,11,33,68.5,24.3,0
2026-12-31,Data Science Intern,Contract,Remote,Cybersecurity,San Francisco,Howard Group,Startup,22.0,0,1,281,1,15041.0,0,0,0,1936,2,28,58,47,0,1.4,Corporate,0,27.1,1,20,9,53.4,33.1,0
2026-12-31,Frontend Developer,Part-Time,Remote,Gaming,Dubai,Stevens-Marquez,Small,2.0,1,1,7,1,48928.0,0,0,0,1172,3,32,30,0,0,2.9,Corporate,0,30.4,1,10,39,49.9,32.3,0
2026-12-31,Backend Developer,Part-Time,Remote,E-Commerce,Toronto,Allen PLC,Small,30.0,1,1,360,0,39026.0,0,0,0,2491,5,42,42,43,1,6.9,Corporate,0,28.9,1,70,10,36.2,57.4,1
2026-12-31,ML Engineer,Contract,Remote,Healthcare,Toronto,"Yang, Duncan and Sutton",Startup,13.0,1,1,159,0,44496.0,0,0,0,2165,3,44,30,52,0,5.4,Free,1,1.0,1,0,31,37.4,57.1,1
2026-12-31,UI/UX Designer,Contract,Hybrid,E-Commerce,Berlin,"Rodriguez, Gibson and Williams",Enterprise,37.0,1,0,450,1,19104.0,0,0,0,1160,2,25,57,7,0,3.4,Corporate,0,14.1,1,48,0,93.4,6.6,0
2026-12-31,Cloud Engineer,Full-Time,Hybrid,FinTech,Bangalore,Nelson Inc,Small,9.0,1,1,84,1,36002.0,0,0,0,2045,1,8,27,41,0,7.8,Corporate,0,15.2,1,50,11,80.5,0.0,0
2026-12-31,ML Engineer,Internship,Remote,Marketing,Berlin,"Andrews, Bell and Mejia",Small,29.0,1,1,316,0,14874.0,0,0,0,1623,5,18,18,43,0,2.9,Free,1,18.1,1,19,26,39.6,37.9,0
2026-12-31,Frontend Developer,Internship,Remote,E-Commerce,Dubai,"Reed, Gomez and Harper",Enterprise,16.0,1,1,183,1,33488.0,0,0,0,2458,6,7,67,0,0,3.7,Corporate,0,12.1,1,29,39,54.5,28.5,0
2026-12-31,Marketing Intern,Part-Time,Hybrid,Marketing,Toronto,Nicholson PLC,Medium,39.0,1,1,454,1,31290.0,0,0,0,2687,8,0,16,44,0,4.3,Corporate,0,15.7,0,66,0,70.4,5.6,0
2026-12-31,Frontend Developer,Full-Time,Hybrid,Healthcare,Dubai,"Powell, Torres and Chavez",Startup,11.0,1,0,140,1,13005.0,0,0,0,1736,5,40,9,12,0,2.8,Corporate,0,18.5,0,0,31,41.9,34.0,0
2026-12-31,UI/UX Designer,Internship,Onsite,Marketing,San Francisco,Collier LLC,Enterprise,31.0,1,0,358,1,20367.0,0,0,0,2196,4,21,50,55,0,6.6,Corporate,0,21.7,1,24,0,77.1,27.2,0
2026-12-31,Cybersecurity Analyst,Contract,Remote,Gaming,Sydney,Daniels-Bennett,Startup,21.0,0,1,246,1,19850.0,0,0,0,826,2,33,89,61,1,2.5,Free,1,22.4,1,11,0,55.4,80.5,1
2026-12-31,Frontend Developer,Internship,Onsite,EdTech,New York,Diaz Group,Small,2.0,1,1,28,0,54135.0,0,0,0,1964,3,46,75,49,1,7.7,Corporate,0,22.5,1,22,0,55.8,63.6,1
2026-12-31,ML Engineer,Full-Time,Onsite,Marketing,Dubai,Wheeler-Duncan,Startup,22.0,1,1,263,1,,0,0,0,1384,1,62,72,27,0,10.2,Corporate,0,29.5,1,34,32,60.1,40.2,0
2026-12-31,UI/UX Designer,Contract,Remote,FinTech,New York,Fowler Inc,Startup,39.0,1,1,487,1,30225.0,0,0,0,1745,3,34,59,30,0,3.5,Corporate,0,18.2,0,8,11,80.0,23.8,0
2026-12-31,UI/UX Designer,Internship,Onsite,AI,New York,Green and Sons,Startup,8.0,1,1,106,0,46466.0,0,0,0,1893,2,10,39,4,0,8.0,Corporate,0,20.6,1,40,27,72.9,3.5,0
2026-12-31,Cybersecurity Analyst,Internship,Remote,EdTech,New York,Randolph Group,Medium,15.0,0,1,183,1,65923.0,0,0,0,2292,1,16,8,33,1,3.0,Corporate,0,17.7,0,20,28,37.7,37.3,0
2026-12-31,Data Science Intern,Full-Time,Remote,E-Commerce,Singapore,Smith-Smith,Medium,7.0,1,1,102,1,55037.0,0,0,0,1187,1,12,30,33,0,4.2,Corporate,0,22.4,1,0,10,95.5,0.0,0
2026-12-31,Marketing Intern,Part-Time,Remote,Gaming,Berlin,"Mcdonald, Webb and Hill",Enterprise,14.0,0,1,184,1,24113.0,0,0,0,1039,1,30,0,35,0,4.7,Corporate,0,24.2,1,16,1,57.1,18.3,0
2026-12-31,Frontend Developer,Contract,Remote,Cybersecurity,New York,"Robinson, Johnson and House",Startup,33.0,0,1,385,1,54813.0,0,1,567,232,4,1,50,10,0,4.1,Corporate,0,13.3,1,17,5,95.8,44.6,0
2026-12-31,Data Science Intern,Full-Time,Hybrid,EdTech,Singapore,"Patel, Sloan and Young",Startup,17.0,0,1,184,0,30636.0,0,0,0,2193,3,38,0,48,0,3.6,Corporate,0,23.6,1,22,36,19.5,26.6,0
2026-12-31,UI/UX Designer,Full-Time,Remote,FinTech,Sydney,"Morris, Snyder and Hudson",Enterprise,5.0,1,1,64,0,30344.0,0,1,3770,1535,1,10,21,46,0,9.0,Corporate,0,4.5,0,5,21,57.8,33.6,0
2026-12-31,Frontend Developer,Full-Time,Onsite,Marketing,Berlin,"Lindsey, Whitehead and Torres",Enterprise,8.0,1,1,98,0,34202.0,0,0,0,813,3,26,31,75,0,2.1,Corporate,0,32.7,1,36,13,58.3,9.6,0
2026-12-31,Backend Developer,Contract,Remote,Marketing,Toronto,Poole-Kelley,Enterprise,2.0,0,0,32,0,55595.0,0,0,0,1359,5,16,50,1,0,0.0,Corporate,0,31.6,1,15,0,64.5,44.3,0
2026-12-31,AI Research Intern,Full-Time,Onsite,Marketing,San Francisco,Barton Group,Enterprise,29.0,0,1,349,1,45686.0,0,0,0,2275,3,65,65,3,0,9.5,Corporate,0,20.0,1,20,20,49.9,38.0,0
2026-12-31,Frontend Developer,Contract,Remote,E-Commerce,New York,Reynolds-Allen,Small,21.0,0,0,235,0,21596.0,0,0,0,1430,2,29,44,17,0,0.7,Corporate,0,16.2,1,0,21,43.5,47.8,0
2026-12-31,Data Science Intern,Full-Time,Hybrid,Cybersecurity,Toronto,Cox PLC,Enterprise,32.0,1,1,382,1,15197.0,0,0,0,2229,0,21,86,44,0,3.4,Corporate,0,17.9,1,35,35,58.8,32.9,0
2026-12-31,Cybersecurity Analyst,Full-Time,Remote,Software,San Francisco,"Love, Ellison and Green",Startup,28.0,1,0,364,1,25678.0,0,0,0,1253,2,34,11,31,0,5.6,Corporate,0,29.3,1,19,32,79.0,22.1,0
2026-12-31,ML Engineer,Internship,Remote,Cybersecurity,New York,Williams Inc,Small,35.0,1,1,423,1,25204.0,0,0,0,1626,3,16,100,14,0,6.0,Corporate,0,20.9,1,50,0,62.8,23.1,0
2026-12-31,Cloud Engineer,Internship,Onsite,Marketing,New York,Dixon-Martinez,Small,3.0,1,1,44,1,31669.0,0,0,0,1420,4,43,15,7,0,0.0,Free,1,5.7,1,80,25,62.8,37.9,0
2026-12-31,Cloud Engineer,Contract,Remote,Healthcare,Singapore,Green PLC,Startup,27.0,1,1,335,0,34103.0,0,0,0,1578,5,68,51,33,0,6.2,Corporate,0,23.6,1,30,32,11.1,61.6,1
2026-12-31,Cloud Engineer,Full-Time,Remote,Cybersecurity,Dubai,Lindsey-Cortez,Medium,24.0,1,1,282,1,29493.0,0,0,0,1321,4,47,52,62,0,1.3,Corporate,0,17.3,1,0,5,47.6,21.3,0
2026-12-31,Backend Developer,Internship,Onsite,EdTech,New York,"Johnson, Jarvis and Mckay",Startup,5.0,1,1,66,1,36281.0,0,0,0,1774,1,16,25,22,0,4.9,Corporate,0,13.9,0,5,56,37.8,30.6,0
2026-12-31,Cloud Engineer,Full-Time,Remote,Healthcare,Dubai,"Jones, Cook and Park",Enterprise,15.0,1,1,174,0,22935.0,0,0,0,120,5,21,38,51,0,3.4,Corporate,0,27.9,1,24,13,36.5,26.2,0
2026-12-31,AI Research Intern,Internship,Onsite,EdTech,New York,Jones LLC,Startup,6.0,1,1,78,1,42785.0,0,0,0,1930,3,32,9,47,0,3.2,Corporate,0,17.1,1,18,12,53.6,25.5,0
2026-12-31,Data Science Intern,Full-Time,Onsite,AI,Toronto,"Blevins, Evans and Osborn",Small,19.0,1,1,235,1,42751.0,0,0,0,1915,2,52,35,25,0,5.5,Corporate,0,24.6,1,30,9,88.6,2.5,0
2026-12-31,ML Engineer,Full-Time,Hybrid,Gaming,London,"Mcdaniel, Quinn and Donaldson",Startup,16.0,0,1,186,1,42010.0,0,0,0,2348,5,13,5,54,1,5.2,Corporate,0,14.1,1,33,35,45.1,61.7,1
2026-12-31,Marketing Intern,Full-Time,Remote,Cybersecurity,Toronto,David-Chase,Startup,,0,0,339,1,7847.0,0,1,442,1298,3,7,22,6,0,5.0,Corporate,0,31.7,1,0,26,49.7,77.3,1
2026-12-31,UI/UX Designer,Internship,Hybrid,AI,Berlin,"Hall, Black and Thornton",Medium,25.0,1,0,275,0,22097.0,0,0,0,2620,4,38,64,13,0,8.5,Corporate,0,18.7,1,45,0,79.1,40.0,0
2026-12-31,Cloud Engineer,Part-Time,Onsite,Marketing,Dubai,Huerta-Calderon,Small,33.0,1,1,420,1,30837.0,0,0,0,1202,5,21,44,37,0,3.0,Corporate,0,4.7,1,7,24,56.3,16.8,0
2026-12-31,Frontend Developer,Part-Time,Hybrid,Gaming,Bangalore,Robertson-Cooper,Enterprise,19.0,1,1,213,0,42172.0,0,0,0,3008,2,29,20,0,0,6.0,Corporate,0,13.8,1,16,21,57.9,5.2,0
2026-12-31,ML Engineer,Internship,Hybrid,Software,London,"Hernandez, Norris and Day",Small,10.0,0,1,121,1,41225.0,0,0,0,2625,5,14,26,59,0,0.0,Corporate,0,31.3,1,66,10,66.0,22.4,0
2026-12-31,Frontend Developer,Part-Time,Remote,AI,San Francisco,Davis-Lee,Startup,24.0,0,0,290,1,31478.0,0,0,0,2043,2,68,51,24,0,8.2,Free,1,7.5,1,26,1,53.8,58.6,1
2026-12-31,AI Research Intern,Contract,Hybrid,Healthcare,Berlin,Hoffman and Sons,Startup,7.0,1,1,80,0,2800.0,0,0,0,1062,1,12,67,34,0,6.9,Corporate,0,1.0,0,2,0,71.8,7.3,0
2026-12-31,UI/UX Designer,Full-Time,Remote,AI,London,"Hamilton, Luna and Williams",Startup,35.0,1,1,393,0,23393.0,0,0,0,2078,8,36,0,15,0,0.9,Corporate,0,23.1,1,28,0,56.2,9.6,0
2026-12-31,Frontend Developer,Part-Time,Remote,FinTech,San Francisco,Rosales LLC,Medium,7.0,0,1,111,1,28446.0,0,0,0,2641,6,20,21,21,0,9.4,Corporate,0,18.4,1,25,0,58.9,33.6,0
2026-12-31,Marketing Intern,Contract,Remote,Gaming,London,Day Ltd,Enterprise,25.0,1,1,310,0,8864.0,0,0,0,1853,1,45,26,0,0,5.3,Corporate,0,23.8,0,0,27,57.9,7.5,0
2026-12-31,Frontend Developer,Part-Time,Remote,Healthcare,Sydney,"Stone, Robbins and Holmes",Enterprise,17.0,1,1,209,1,34483.0,0,1,4604,2253,2,38,41,26,0,2.2,Corporate,0,30.2,1,0,66,19.1,87.8,1
2026-12-31,Cybersecurity Analyst,Part-Time,Remote,FinTech,Toronto,Vance-Moore,Medium,16.0,1,1,205,1,47447.0,0,0,0,2093,2,0,25,47,0,4.9,Free,1,19.9,1,10,28,58.0,30.1,0
2026-12-31,ML Engineer,Internship,Onsite,Healthcare,Dubai,Thomas and Sons,Medium,6.0,1,1,51,1,41145.0,0,0,0,1088,0,33,66,19,0,4.7,Corporate,0,4.6,1,33,10,61.7,12.2,0
2026-12-31,ML Engineer,Part-Time,Onsite,Cybersecurity,Singapore,Christensen Inc,Startup,31.0,1,1,388,1,51016.0,0,0,0,1843,2,17,13,0,0,7.8,Corporate,0,19.2,1,42,14,47.4,0.0,0
2026-12-31,AI Research Intern,Contract,Remote,EdTech,Singapore,"Powell, Snyder and King",Small,24.0,1,0,295,1,30628.0,0,0,0,3386,2,26,18,32,0,3.8,Corporate,0,16.1,0,61,31,75.1,30.0,0
2026-12-31,Backend Developer,Contract,Remote,Cybersecurity,Sydney,Thomas-Stanley,Medium,3.0,1,1,27,1,13383.0,0,1,2755,1922,3,36,41,6,0,0.0,Corporate,0,18.4,1,44,6,62.5,34.4,0
2026-12-31,Backend Developer,Internship,Remote,E-Commerce,Dubai,Nunez Group,Startup,21.0,0,1,252,1,10023.0,0,0,0,2552,2,15,66,20,0,5.8,Corporate,0,14.0,1,53,31,52.8,43.5,0
2026-12-31,AI Research Intern,Part-Time,Hybrid,E-Commerce,San Francisco,Harrington Group,Enterprise,1.0,1,1,11,1,54917.0,0,0,0,1913,5,27,26,0,0,2.8,Free,1,6.1,1,19,34,47.4,43.2,0
2026-12-31,Frontend Developer,Contract,Remote,Cybersecurity,London,Cole Ltd,Small,15.0,1,1,193,0,16083.0,0,0,0,2406,4,14,25,36,0,3.8,Corporate,0,14.3,1,38,24,61.5,18.1,0
2026-12-31,Frontend Developer,Contract,Remote,Healthcare,Bangalore,Lewis-Cruz,Medium,30.0,1,1,360,1,33754.0,0,0,0,1257,5,67,62,43,0,7.4,Corporate,0,19.3,1,17,0,52.0,47.0,0
2026-12-31,Backend Developer,Full-Time,Onsite,Gaming,London,Gonzales-Adams,Startup,13.0,1,1,185,1,26528.0,0,0,0,2028,5,25,90,57,1,6.2,Corporate,0,13.5,1,50,46,42.4,81.3,1
2026-12-31,Cloud Engineer,Contract,Hybrid,Cybersecurity,Toronto,Johnson-Green,Startup,36.0,1,0,420,1,47512.0,0,0,0,1282,2,85,51,43,0,2.8,Corporate,0,18.5,1,33,21,36.5,72.6,1
2026-12-31,Frontend Developer,Internship,Hybrid,Cybersecurity,Berlin,Lawrence Group,Startup,39.0,1,1,483,1,67542.0,0,0,0,3270,2,18,35,50,0,11.2,Corporate,0,17.9,0,27,0,86.9,2.5,0
2026-12-31,Marketing Intern,Internship,Remote,EdTech,Dubai,Conner Ltd,Enterprise,1.0,1,1,44,1,35561.0,0,0,0,930,1,38,46,13,0,6.6,Corporate,0,25.3,1,23,25,89.7,36.6,0
2026-12-31,UI/UX Designer,Part-Time,Remote,Healthcare,Toronto,Doyle Ltd,Medium,33.0,1,1,406,0,16542.0,0,0,0,2600,3,50,100,58,0,8.4,Corporate,0,26.9,1,0,17,24.2,45.6,0
2026-12-31,Cybersecurity Analyst,Part-Time,Remote,AI,Singapore,Reid LLC,Small,1.0,1,1,10,1,40068.0,0,0,0,2166,0,2,78,44,0,1.5,Free,1,1.0,1,18,9,94.4,17.3,0
2026-12-31,UI/UX Designer,Internship,Remote,Software,Singapore,"Smith, Smith and Lewis",Small,33.0,1,0,386,0,14560.0,0,0,0,1830,3,48,68,44,0,4.3,Free,1,25.3,1,42,15,49.5,60.0,1
2026-12-31,ML Engineer,Contract,Remote,Healthcare,New York,Travis Ltd,Small,1.0,1,0,28,1,6945.0,0,0,0,479,3,27,0,3,0,4.6,Corporate,0,25.1,1,26,14,68.0,32.0,0
2026-12-31,Cybersecurity Analyst,Internship,Hybrid,Cybersecurity,Dubai,"Gutierrez, Fox and Hoffman",Startup,20.0,1,1,257,1,48045.0,0,0,0,1927,5,12,45,0,0,2.1,Corporate,0,15.8,1,33,62,32.1,43.4,0
2026-12-31,UI/UX Designer,Full-Time,Onsite,FinTech,Toronto,Freeman Inc,Medium,33.0,1,1,389,1,39788.0,0,0,0,2049,3,18,54,12,0,7.7,Corporate,0,25.2,1,38,22,67.0,26.2,0
2026-12-31,Marketing Intern,Full-Time,Hybrid,Gaming,Dubai,Griffith-Davenport,Medium,5.0,1,1,75,1,25740.0,0,0,0,2308,2,0,27,26,0,0.0,Free,1,11.6,0,23,36,66.8,21.4,0
2026-12-31,Frontend Developer,Internship,Remote,EdTech,Singapore,Palmer-Buck,Small,5.0,0,1,61,1,4034.0,0,0,0,1021,3,15,22,35,0,7.0,Free,1,21.4,0,0,33,57.4,39.8,0
2026-12-31,Frontend Developer,Contract,Remote,E-Commerce,Toronto,"Russo, Schroeder and Russo",Enterprise,20.0,1,1,221,1,41927.0,0,0,0,1885,3,8,41,52,0,7.5,Corporate,0,24.7,1,46,12,87.9,0.0,0
2026-12-31,ML Engineer,Full-Time,Onsite,Healthcare,Berlin,Jackson Inc,Startup,27.0,1,1,318,0,31983.0,0,0,0,1399,2,31,41,44,0,8.3,Corporate,0,12.1,0,28,10,41.9,18.7,0
2026-12-31,UI/UX Designer,Full-Time,Hybrid,EdTech,Berlin,"Aguilar, Whitehead and King",Startup,33.0,1,1,406,1,44415.0,0,0,0,458,3,55,27,20,0,4.3,Free,1,3.3,1,25,38,48.1,45.1,0
2026-12-31,Marketing Intern,Full-Time,Onsite,Healthcare,Singapore,Johnson Group,Startup,12.0,0,1,149,0,48986.0,0,0,0,1955,3,45,38,32,0,6.5,Corporate,0,11.2,1,38,31,29.7,40.3,0
2026-12-31,Cybersecurity Analyst,Part-Time,Onsite,EdTech,Singapore,Fields PLC,Medium,13.0,1,1,180,1,3709.0,0,0,0,1810,4,37,91,3,0,6.7,Corporate,0,20.2,0,42,20,65.5,20.4,0
2026-12-31,Cybersecurity Analyst,Internship,Remote,EdTech,Sydney,"Simpson, Myers and Hancock",Medium,9.0,1,1,112,1,34718.0,0,0,0,2223,5,41,69,35,0,0.3,Free,1,8.7,1,45,3,65.3,21.9,0
2026-12-31,Backend Developer,Part-Time,Onsite,EdTech,New York,Brandt Group,Startup,22.0,1,1,278,1,32854.0,0,0,0,3149,2,2,50,16,0,1.6,Corporate,0,3.7,1,41,0,96.9,0.0,0
2026-12-31,Marketing Intern,Full-Time,Onsite,Healthcare,Singapore,James-Allen,Medium,34.0,1,1,409,0,54806.0,0,0,0,430,1,69,84,54,0,2.4,Corporate,0,7.7,1,49,32,20.5,49.9,0
2026-12-31,Frontend Developer,Contract,Hybrid,E-Commerce,San Francisco,"Mills, Schneider and Howell",Small,34.0,1,1,409,0,35933.0,0,0,0,1525,3,16,28,32,0,2.0,Corporate,0,17.3,1,0,0,72.5,2.2,0
2026-12-31,UI/UX Designer,Contract,Remote,Marketing,Toronto,"Chang, Gonzales and Brooks",Startup,23.0,1,1,259,1,48871.0,0,0,0,1823,4,13,76,4,0,2.7,Corporate,0,7.5,1,24,27,57.3,18.1,0
2026-12-31,Marketing Intern,Part-Time,Hybrid,Healthcare,Sydney,"Sanders, Chung and May",Enterprise,4.0,1,1,92,0,19405.0,0,0,0,1374,5,14,50,39,0,10.2,Corporate,0,9.4,1,55,15,62.9,26.5,0
2026-12-31,UI/UX Designer,Internship,Hybrid,Gaming,Bangalore,Espinoza-Collins,Medium,6.0,1,1,61,0,28390.0,0,0,0,1980,2,57,66,19,0,8.3,Free,1,22.1,1,22,22,42.7,50.1,1
2026-12-31,Data Science Intern,Contract,Hybrid,Cybersecurity,Singapore,Gordon-Smith,Startup,25.0,1,1,302,1,12792.0,0,1,2490,2036,5,40,7,27,0,7.3,Corporate,0,32.2,1,0,0,68.8,38.7,0
2026-12-31,UI/UX Designer,Internship,Onsite,EdTech,San Francisco,"Bradley, Davis and Arnold",Startup,38.0,1,1,458,1,29767.0,0,0,0,2508,3,22,53,38,0,7.8,Corporate,0,6.6,1,21,0,62.4,22.5,0
